name,country_of_citizenship,position,foot,height_in_cm,current_club_domestic_competition_id,current_club_name,market_value_in_eur,yellow_cards,red_cards,goals,assists,minutes_played,age
Mathias Kvistgaarden,Denmark,Attack,right,174.0,DK1,Bröndby IF,5000000.0,4,0,9,7,1768,22
Andrea Belotti,Italy,Attack,right,181.0,IT1,ACF Fiorentina,5000000.0,2,0,9,3,2090,31
Myron Boadu,Netherlands,Attack,right,181.0,FR1,AS Monaco,5000000.0,1,0,4,0,374,24
Rey Manaj,Albania,Attack,right,182.0,TR1,Sivasspor,5000000.0,11,0,18,3,2505,27
Willian José,Brazil,Attack,right,186.0,ES1,Real Betis Balompié,5000000.0,0,1,14,6,2265,33
Nathan Redmond,England,Attack,right,173.0,GB1,Burnley FC,5000000.0,1,0,0,0,299,30
Tiago Gouveia,Portugal,Attack,right,176.0,PO1,SL Benfica,5000000.0,2,0,3,3,656,23
Badredine Bouanani,Algeria,Attack,left,177.0,FR1,FC Lorient,5000000.0,0,0,1,0,595,20
Lukas Nmecha,Germany,Attack,right,185.0,L1,VfL Wolfsburg,5000000.0,0,0,2,0,82,26
Ruben van Bommel,Netherlands,Attack,right,192.0,NL1,AZ Alkmaar,5000000.0,2,0,9,1,1958,20
Luis Vázquez,Argentina,Attack,right,190.0,BE1,RSC Anderlecht,5000000.0,2,0,7,1,671,23
Leo Sauer,Slovakia,Attack,right,184.0,NL1,Feyenoord Rotterdam,5000000.0,1,0,2,4,288,19
Robert Bozenik,Slovakia,Attack,right,188.0,PO1,Boavista FC,5000000.0,4,0,9,2,2647,25
Raúl Jiménez,Mexico,Attack,right,187.0,GB1,Fulham FC,5000000.0,4,1,7,0,1629,33
Ezequiel Ponce,Argentina,Attack,right,181.0,GR1,AEK Athens,5000000.0,2,0,12,0,1337,27
Jérémy Le Douaron,France,Attack,left,189.0,FR1,Stade Brestois 29,5000000.0,3,0,4,1,1622,26
Jesús Medina,Paraguay,Attack,left,178.0,RU1,Spartak Moscow,5000000.0,5,0,5,4,1699,27
Pierre-Emerick Aubameyang,Gabon,Attack,right,187.0,FR1,Olympique Marseille,5000000.0,5,0,29,11,3825,35
Joselu,Spain,Attack,right,191.0,ES1,Real Madrid,5000000.0,1,0,17,3,2097,34
Phillip Tietz,Germany,Attack,right,190.0,L1,FC Augsburg,5000000.0,1,0,8,4,2435,27
Sam Lammers,Netherlands,Attack,both,191.0,SC1,Rangers FC,5000000.0,3,0,12,5,3017,27
Toni Martínez,Spain,Attack,right,187.0,PO1,FC Porto,5000000.0,3,0,4,0,546,27
Sasa Kalajdzic,Austria,Attack,right,200.0,L1,Eintracht Frankfurt,5000000.0,1,0,3,2,611,27
Enis Destan,Türkiye,Attack,right,186.0,TR1,Trabzonspor,4800000.0,4,0,9,4,1367,22
Matteo Cancellieri,Italy,Attack,left,180.0,IT1,FC Empoli,4800000.0,7,0,4,3,1784,22
Oli McBurnie,Scotland,Attack,right,188.0,GB1,Sheffield United,4500000.0,7,0,6,3,1357,28
Luis Palma,Honduras,Attack,right,179.0,GR1,Aris Thessaloniki,4500000.0,8,0,11,13,2221,25
Arbnor Muja,Albania,Attack,right,179.0,TR1,Samsunspor,4500000.0,6,0,7,3,2179,26
Jens Odgaard,Denmark,Attack,left,188.0,NL1,AZ Alkmaar,4500000.0,1,0,4,2,1071,25
Nicolas Moumi Ngamaleu,Cameroon,Attack,right,181.0,RU1,Dynamo Moscow,4500000.0,5,0,7,6,2154,30
Gue-sung Cho,"Korea, South",Attack,right,188.0,DK1,FC Midtjylland,4500000.0,5,0,11,2,2203,27
Cyriel Dessers,Nigeria,Attack,right,185.0,SC1,Rangers FC,4500000.0,1,0,18,7,2785,30
Troy Parrott,Ireland,Attack,right,185.0,NL1,Excelsior Rotterdam,4500000.0,2,1,10,4,1817,22
Adson,Brazil,Attack,left,171.0,FR1,FC Nantes,4500000.0,0,0,0,0,233,24
Oğuz Aydın,Türkiye,Attack,right,183.0,TR1,Alanyaspor,4300000.0,3,1,13,7,2587,24
Emmanuel Dennis,Nigeria,Attack,right,175.0,TR1,Basaksehir FK,4200000.0,2,0,0,0,347,27
Mama Baldé,Guinea-Bissau,Attack,right,176.0,FR1,Olympique Lyon,4000000.0,1,0,2,3,542,29
Roberto Piccoli,Italy,Attack,right,190.0,IT1,FC Empoli,4000000.0,5,0,6,1,1579,24
Carlos Vicente,Spain,Attack,right,179.0,ES1,Deportivo Alavés,4000000.0,1,0,2,4,1275,25
Javairô Dilrosun,Netherlands,Attack,left,175.0,NL1,Feyenoord Rotterdam,4000000.0,0,0,1,1,421,26
Ciro Immobile,Italy,Attack,right,185.0,IT1,SS Lazio,4000000.0,9,0,11,1,2359,34
Ihlas Bebou,Togo,Attack,right,185.0,L1,TSG 1899 Hoffenheim,4000000.0,3,0,7,7,1749,30
Bamba Dieng,Senegal,Attack,right,178.0,FR1,FC Lorient,4000000.0,3,0,4,1,543,24
Lawrence Shankland,Scotland,Attack,right,185.0,SC1,Heart of Midlothian FC,4000000.0,11,0,26,7,3475,29
Georgios Masouras,Greece,Attack,right,184.0,GR1,Olympiacos Piraeus,4000000.0,3,0,9,6,2306,31
Michail Antonio,Jamaica,Attack,right,180.0,GB1,West Ham United,4000000.0,8,0,7,2,2032,34
Nazar Voloshyn,Ukraine,Attack,right,175.0,UKR1,Dynamo Kyiv,4000000.0,7,0,9,8,2009,21
Jordan,United States,Attack,right,191.0,L1,1.FC Union Berlin,4000000.0,12,0,8,4,4118,28
Couhaib Driouech,Morocco,Attack,right,175.0,NL1,Excelsior Rotterdam,4000000.0,4,0,6,6,2171,22
Enso González,Paraguay,Attack,left,169.0,GB1,Wolverhampton Wanderers,4000000.0,0,0,0,0,1,20
Nikolay Komlichenko,Russia,Attack,right,190.0,RU1,FK Rostov,4000000.0,5,0,6,3,1715,29
Jarne Steuckers,Belgium,Attack,left,179.0,BE1,Sint-Truidense VV,4000000.0,1,0,4,6,2457,22
Junior Adamu,Austria,Attack,right,183.0,L1,SC Freiburg,4000000.0,0,0,1,1,263,23
Jordan Ayew,Ghana,Attack,right,182.0,GB1,Crystal Palace,4000000.0,9,0,4,8,2676,33
Chris Ramos,Spain,Attack,right,190.0,ES1,Cádiz CF,4000000.0,5,0,5,2,2652,28
Kelvin Yeboah,Italy,Attack,right,185.0,FR1,Montpellier HSC,4000000.0,0,0,4,1,705,24
Sydney van Hooijdonk,Netherlands,Attack,right,190.0,IT1,Bologna FC 1909,4000000.0,1,0,1,0,382,24
Benedict Hollerbach,Germany,Attack,right,181.0,L1,1.FC Union Berlin,4000000.0,2,0,5,0,1363,23
Jorge de Frutos,Spain,Attack,right,173.0,ES1,Rayo Vallecano,4000000.0,1,0,2,0,1851,27
Arijon Ibrahimovic,Germany,Attack,right,176.0,IT1,Frosinone Calcio,4000000.0,2,0,2,1,594,19
Cyle Larin,Canada,Attack,right,188.0,ES1,RCD Mallorca,4000000.0,8,0,7,3,2261,29
Nick Woltemade,Germany,Attack,right,198.0,L1,SV Werder Bremen,4000000.0,1,0,2,0,1184,22
Wilfried Kanga,Cote d'Ivoire,Attack,right,189.0,BE1,Standard Liège,4000000.0,4,0,9,3,2321,26
Andraz Sporar,Slovenia,Attack,right,186.0,GR1,Panathinaikos FC,4000000.0,2,0,12,3,1539,30
Raúl García,Spain,Attack,right,192.0,ES1,CA Osasuna,4000000.0,7,0,7,3,2075,24
Koki Saito,Japan,Attack,right,170.0,NL1,Sparta Rotterdam,4000000.0,0,0,3,5,1670,23
Bojan Miovski,North Macedonia,Attack,left,189.0,SC1,Aberdeen FC,4000000.0,3,0,20,3,3375,25
Yira Sor,Nigeria,Attack,right,174.0,BE1,KRC Genk,4000000.0,1,0,6,1,1330,24
Ibrahim Salah,Morocco,Attack,right,186.0,FR1,Stade Rennais FC,4000000.0,3,0,5,1,727,23
Momodou Lamin Sonko,Sweden,Attack,right,176.0,BE1,KAA Gent,4000000.0,1,0,3,1,664,19
Takuma Asano,Japan,Attack,right,173.0,L1,VfL Bochum,4000000.0,2,0,7,1,2108,30
Luis Rioja,Spain,Attack,left,176.0,ES1,Deportivo Alavés,4000000.0,4,0,5,4,2617,31
Óscar Estupiñán,Colombia,Attack,left,182.0,FR1,FC Metz,4000000.0,0,0,1,0,352,28
Amin Sarr,Sweden,Attack,right,188.0,FR1,Olympique Lyon,4000000.0,0,0,0,0,474,23
Jacob Ondrejka,Sweden,Attack,right,180.0,BE1,Royal Antwerp FC,4000000.0,2,0,5,2,839,22
Jackson Muleka,DR Congo,Attack,right,180.0,TR1,Besiktas JK,4000000.0,2,0,7,1,2118,25
Samuele Mulattieri,Italy,Attack,right,183.0,IT1,US Sassuolo,4000000.0,1,0,2,1,686,24
Belloumi,Algeria,Attack,left,177.0,PO1,SC Farense,4000000.0,3,0,7,5,2169,22
Tom Cannon,Ireland,Attack,right,180.0,GB1,Everton FC,4000000.0,1,0,1,1,178,22
Kevin Volland,Germany,Attack,left,179.0,FR1,AS Monaco,4000000.0,3,1,4,5,1650,32
Wesley Saïd,France,Attack,right,171.0,FR1,RC Lens,4000000.0,4,0,7,2,1102,29
Mika Godts,Belgium,Attack,right,176.0,NL1,Ajax Amsterdam,4000000.0,0,0,0,2,624,19
Wilson Isidor,France,Attack,right,186.0,RU1,Lokomotiv Moscow,4000000.0,2,0,4,1,921,24
Jacob Brown,Scotland,Attack,right,178.0,GB1,Luton Town,4000000.0,4,0,3,0,1142,26
Bénie Traoré,Cote d'Ivoire,Attack,right,172.0,FR1,FC Nantes,4000000.0,1,1,0,1,929,22
Álex Sola,Spain,Attack,right,178.0,ES1,Deportivo Alavés,4000000.0,3,0,0,4,1606,25
Dion Beljo,Croatia,Attack,left,195.0,L1,FC Augsburg,4000000.0,2,0,2,0,590,22
Lucas Höler,Germany,Attack,right,184.0,L1,SC Freiburg,4000000.0,9,0,7,5,3195,30
Alessio Zerbin,Italy,Attack,right,182.0,IT1,AC Monza,4000000.0,3,0,2,1,897,25
Denis Drăguș,Romania,Attack,right,185.0,TR1,Gaziantep FK,4000000.0,9,0,15,2,3072,25
Kaio Jorge,Brazil,Attack,right,182.0,IT1,Frosinone Calcio,4000000.0,2,0,3,1,913,23
Gianluca Caprari,Italy,Attack,right,171.0,IT1,AC Monza,4000000.0,0,0,0,0,344,31
Suso,Spain,Attack,left,177.0,ES1,Sevilla FC,4000000.0,5,1,1,5,1753,31
Tadeo Allende,Argentina,Attack,right,183.0,ES1,Celta de Vigo,4000000.0,1,0,1,0,330,25
Philip Zinckernagel,Denmark,Attack,right,175.0,BE1,Club Brugge KV,4000000.0,3,0,6,7,1793,30
Carlos Vinícius,Brazil,Attack,left,190.0,TR1,Galatasaray,4000000.0,5,0,4,1,542,29
Marko Arnautovic,Austria,Attack,both,190.0,IT1,Bologna FC 1909,4000000.0,0,0,7,3,1149,35
Adam Ounas,Algeria,Attack,left,172.0,FR1,LOSC Lille,4000000.0,0,0,1,0,422,28
Andrea Petagna,Italy,Attack,left,190.0,IT1,Cagliari Calcio,3800000.0,2,0,1,2,1181,29
Taxiarchis Fountas,Greece,Attack,right,170.0,TR1,Trabzonspor,3700000.0,1,0,2,1,1133,29
Moi Gómez,Spain,Attack,right,176.0,ES1,CA Osasuna,3500000.0,4,0,3,0,2252,30
Lázaro,Brazil,Attack,right,181.0,ES1,UD Almería,3500000.0,0,0,0,0,375,22
Dusan Tadic,Serbia,Attack,left,181.0,TR1,Fenerbahce,3500000.0,3,0,14,15,3664,36
André Silva,Brazil,Attack,left,181.0,PO1,Vitória Guimarães SC,3500000.0,6,0,15,2,3051,27
Adam Idah,Ireland,Attack,right,190.0,SC1,Celtic FC,3500000.0,2,0,9,2,950,23
Million Manhoef,Netherlands,Attack,left,179.0,NL1,Vitesse Arnhem,3500000.0,0,1,4,1,1703,23
Aitor Ruibal,Spain,Attack,right,176.0,ES1,Real Betis Balompié,3500000.0,7,0,3,3,1584,28
Andrey Mostovoy,Russia,Attack,right,180.0,RU1,Zenit St. Petersburg,3500000.0,1,0,3,2,1434,27
Joel Mvuka,Norway,Attack,right,176.0,FR1,FC Lorient,3500000.0,1,0,0,0,279,22
João Marques,Portugal,Attack,right,179.0,PO1,GD Estoril Praia,3500000.0,9,0,6,6,2339,22
Ryan Kent,England,Attack,right,176.0,TR1,Fenerbahce,3500000.0,0,0,1,1,253,28
Jay Stansfield,England,Attack,right,187.0,GB1,Fulham FC,3500000.0,0,0,1,1,274,22
Samuel Essende,DR Congo,Attack,right,192.0,PO1,FC Vizela,3500000.0,5,0,15,2,2742,27
Elias Achouri,Tunisia,Attack,right,177.0,DK1,FC Copenhagen,3500000.0,5,0,4,11,2254,25
Cherif Ndiaye,Senegal,Attack,right,190.0,TR1,Adana Demirspor,3500000.0,4,0,6,3,1015,29
Ken Nkuba,Belgium,Attack,right,179.0,BE1,R Charleroi SC,3500000.0,0,0,0,0,196,23
Bertuğ Yıldırım,Türkiye,Attack,right,191.0,TR1,Hatayspor,3500000.0,4,0,2,2,993,22
Óscar Cortés,Colombia,Attack,right,178.0,FR1,RC Lens,3500000.0,0,0,2,3,419,21
Aron Dønnum,Norway,Attack,left,178.0,FR1,FC Toulouse,3500000.0,13,0,1,5,2722,26
Cihan Çanak,Türkiye,Attack,left,175.0,BE1,Standard Liège,3500000.0,1,0,0,2,611,20
Alan Virginius,France,Attack,right,180.0,FR1,Clermont Foot 63,3500000.0,0,0,0,3,1015,22
Myron van Brederode,Netherlands,Attack,right,174.0,NL1,AZ Alkmaar,3500000.0,1,0,3,4,1491,21
Álvaro Rodríguez,Uruguay,Attack,left,193.0,ES1,Real Madrid,3500000.0,0,0,0,0,3,20
Portu,Spain,Attack,right,167.0,ES1,Girona FC,3500000.0,4,0,8,8,1633,32
Andi Zeqiri,Switzerland,Attack,left,185.0,BE1,KRC Genk,3500000.0,3,0,5,0,684,25
Josip Brekalo,Croatia,Attack,right,175.0,IT1,ACF Fiorentina,3500000.0,0,0,1,0,814,26
Erik Botheim,Norway,Attack,right,185.0,IT1,US Salernitana 1919,3500000.0,1,0,0,0,526,25
Luuk de Jong,Netherlands,Attack,right,188.0,NL1,PSV Eindhoven,3500000.0,4,0,38,18,3952,34
Sead Haksabanovic,Montenegro,Attack,right,174.0,SC1,Celtic FC,3500000.0,0,0,0,0,108,25
Roman Yaremchuk,Ukraine,Attack,right,191.0,ES1,Valencia CF,3500000.0,5,0,8,0,1369,29
Ronaldo,Brazil,Attack,right,177.0,RU1,FK Rostov,3500000.0,3,0,8,2,1615,24
Luis Suárez,Colombia,Attack,right,181.0,ES1,UD Almería,3500000.0,3,0,6,0,920,27
Christopher Bonsu Baah,Ghana,Attack,left,172.0,BE1,KRC Genk,3500000.0,7,2,1,1,1308,20
Jesús Corona,Mexico,Attack,both,173.0,ES1,Sevilla FC,3500000.0,0,0,0,0,16,32
Mohammad Mohebi,Iran,Attack,right,186.0,RU1,FK Rostov,3500000.0,4,0,6,5,1943,26
Vincent Aboubakar,Cameroon,Attack,right,184.0,TR1,Besiktas JK,3400000.0,3,0,10,2,1543,33
Carlo Holse,Denmark,Attack,left,177.0,TR1,Samsunspor,3200000.0,4,0,6,3,3177,25
João Batxi,Angola,Attack,right,174.0,RU1,FK Krasnodar,3200000.0,6,0,1,4,2200,26
Nabil Alioui,France,Attack,right,175.0,FR1,Le Havre AC,3200000.0,1,0,4,1,1199,25
Sontje Hansen,Netherlands,Attack,right,176.0,NL1,NEC Nijmegen,3000000.0,4,0,6,7,2168,22
Moussa Djenepo,Mali,Attack,right,177.0,BE1,Standard Liège,3000000.0,3,0,1,0,1595,26
Ignatius Ganago,Cameroon,Attack,right,176.0,FR1,FC Nantes,3000000.0,0,0,0,0,182,25
Gonçalo Borges,Portugal,Attack,right,184.0,PO1,FC Porto,3000000.0,2,0,0,3,330,23
Taylor Booth,United States,Attack,right,174.0,NL1,FC Utrecht,3000000.0,0,0,6,0,996,23
Alexander Lind,Denmark,Attack,right,186.0,DK1,Silkeborg IF,3000000.0,2,1,10,3,1616,22
Sergio Camello,Spain,Attack,right,182.0,ES1,Rayo Vallecano,3000000.0,3,0,4,1,1746,23
Aziz Yakubu,Ghana,Attack,right,187.0,PO1,Rio Ave FC,3000000.0,0,0,6,2,1124,26
Mirlind Daku,Albania,Attack,right,192.0,RU1,Rubin Kazan,3000000.0,7,0,10,4,2598,27
Florian Thauvin,France,Attack,left,181.0,IT1,Udinese Calcio,3000000.0,4,0,6,5,1870,32
Koki Ogawa,Japan,Attack,right,186.0,NL1,NEC Nijmegen,3000000.0,1,0,15,1,2621,27
Marvin Pieringer,Germany,Attack,right,191.0,L1,1.FC Heidenheim 1846,3000000.0,5,0,5,3,1650,25
Michel Vlap,Netherlands,Attack,right,190.0,NL1,Twente Enschede FC,3000000.0,3,0,2,6,2430,27
Mohamed Konaté,Burkina Faso,Attack,right,191.0,RU1,Akhmat Grozny,3000000.0,1,0,13,1,2214,27
Zymer Bytyqi,Kosovo,Attack,right,176.0,TR1,Antalyaspor,3000000.0,0,0,1,2,1364,28
Ola Brynhildsen,Norway,Attack,right,175.0,DK1,FC Midtjylland,3000000.0,2,0,6,0,1627,25
Alireza Jahanbakhsh,Iran,Attack,right,181.0,NL1,Feyenoord Rotterdam,3000000.0,0,0,1,2,614,31
Álvaro García,Spain,Attack,both,167.0,ES1,Rayo Vallecano,3000000.0,8,0,6,1,2522,32
Iago Aspas,Spain,Attack,left,176.0,ES1,Celta de Vigo,3000000.0,6,1,9,10,2743,37
Tim Skarke,Germany,Attack,right,181.0,L1,SV Darmstadt 98,3000000.0,7,0,8,2,2419,28
Andrej Ilic,Serbia,Attack,right,189.0,FR1,LOSC Lille,3000000.0,1,0,2,1,362,24
Loren Morón,Spain,Attack,right,185.0,GR1,Aris Thessaloniki,3000000.0,5,0,15,3,2723,31
Olivier Giroud,France,Attack,left,192.0,IT1,AC Milan,3000000.0,2,1,17,9,3341,38
Morlaye Sylla,Guinea,Attack,right,170.0,PO1,FC Arouca,3000000.0,8,0,4,6,2977,26
Mame Thiam,Senegal,Attack,right,185.0,TR1,Pendikspor,3000000.0,4,0,17,7,3164,32
Jason,Spain,Attack,right,178.0,PO1,FC Arouca,3000000.0,5,0,7,6,2950,30
Anton Zinkovskiy,Russia,Attack,right,175.0,RU1,Spartak Moscow,3000000.0,0,0,4,1,2012,28
Rabbi Matondo,Wales,Attack,right,175.0,SC1,Rangers FC,3000000.0,2,0,6,4,1085,24
Ryan Fraser,Scotland,Attack,right,163.0,GB1,Newcastle United,3000000.0,0,0,2,1,117,30
Josué Casimir,Guadeloupe,Attack,right,178.0,FR1,Le Havre AC,3000000.0,6,0,0,5,2028,23
Moritz Broschinski,Germany,Attack,right,190.0,L1,VfL Bochum,3000000.0,4,0,2,4,1296,24
Rhian Brewster,England,Attack,right,180.0,GB1,Sheffield United,3000000.0,0,1,0,0,358,24
Mayckel Lahdo,Sweden,Attack,right,171.0,NL1,AZ Alkmaar,3000000.0,1,0,5,6,1068,22
Pietro Pellegri,Italy,Attack,right,189.0,IT1,Torino FC,3000000.0,3,0,1,1,761,23
Diego Moreira,Portugal,Attack,left,179.0,FR1,Olympique Lyon,3000000.0,1,0,0,0,316,20
Roman Ezhov,Russia,Attack,left,181.0,RU1,Krylya Sovetov Samara,3000000.0,5,0,3,6,1423,27
Lucas Stassin,Belgium,Attack,right,183.0,BE1,KVC Westerlo,3000000.0,2,0,6,1,860,20
Jhonder Cádiz,Venezuela,Attack,right,190.0,PO1,FC Famalicão,3000000.0,9,1,16,0,2410,29
Bruno Duarte,Brazil,Attack,right,182.0,PO1,SC Farense,3000000.0,16,0,16,4,4599,28
Keinan Davis,England,Attack,left,189.0,IT1,Udinese Calcio,3000000.0,2,0,1,0,182,26
William Osula,Denmark,Attack,right,186.0,GB1,Sheffield United,3000000.0,4,0,3,0,946,21
Ludovic Ajorque,Réunion,Attack,left,196.0,L1,1.FSV Mainz 05,3000000.0,5,0,3,0,1478,30
Peter Federico,Dominican Republic,Attack,left,180.0,ES1,Valencia CF,3000000.0,1,0,0,1,646,22
Pontus Almqvist,Sweden,Attack,left,183.0,IT1,US Lecce,3000000.0,5,0,3,3,2226,25
Nikita Saltykov,Russia,Attack,right,174.0,RU1,Krylya Sovetov Samara,3000000.0,4,0,4,5,2556,20
Chiquinho,Portugal,Attack,right,179.0,PO1,FC Famalicão,3000000.0,13,1,5,5,2558,24
Mikey Johnston,Ireland,Attack,right,176.0,SC1,Celtic FC,3000000.0,0,0,2,2,426,25
Rodrigo Ribeiro,Portugal,Attack,right,185.0,PO1,Sporting CP,3000000.0,0,0,0,0,15,19
Tiago Morais,Portugal,Attack,right,168.0,PO1,Boavista FC,3000000.0,5,0,6,3,1457,21
André Franco,Portugal,Attack,left,177.0,PO1,FC Porto,3000000.0,1,0,0,1,767,26
Willian,Brazil,Attack,right,175.0,GB1,Fulham FC,3000000.0,1,0,5,2,2420,36
Matija Frigan,Croatia,Attack,left,185.0,BE1,KVC Westerlo,3000000.0,1,0,4,1,1006,21
Felipe Augusto,Brazil,Attack,left,187.0,BE1,Cercle Brugge,3000000.0,1,0,1,1,444,20
Matías Segovia,Paraguay,Attack,left,165.0,BE1,RWD Molenbeek,3000000.0,0,0,0,0,34,22
Thibo Somers,Belgium,Attack,right,183.0,BE1,Cercle Brugge,3000000.0,5,0,5,4,2295,25
Aiyegun Tosin,Benin,Attack,right,179.0,FR1,FC Lorient,3000000.0,0,1,2,1,901,26
Billal Brahimi,Algeria,Attack,left,183.0,FR1,Stade Brestois 29,3000000.0,1,1,0,0,217,24
Matias Fernandez-Pardo,Belgium,Attack,right,183.0,BE1,KAA Gent,3000000.0,0,0,1,0,256,19
Frank Magri,Cameroon,Attack,right,178.0,FR1,FC Toulouse,3000000.0,6,0,6,3,1644,25
Daniel Mancini,Argentina,Attack,right,172.0,GR1,Panathinaikos FC,3000000.0,3,0,3,6,2152,28
Florian Sotoca,France,Attack,right,187.0,FR1,RC Lens,3000000.0,7,1,7,7,3283,34
Ángel Di María,Argentina,Attack,left,178.0,PO1,SL Benfica,3000000.0,5,0,17,14,3539,36
Chimy Ávila,Argentina,Attack,right,172.0,ES1,CA Osasuna,3000000.0,8,2,3,3,1326,30
Olimpiu Moruțan,Romania,Attack,left,173.0,TR1,MKE Ankaragücü,3000000.0,3,0,2,3,2159,25
Giuliano Simeone,Argentina,Attack,right,173.0,ES1,Deportivo Alavés,3000000.0,1,0,1,2,719,22
Kevin Rodríguez,Ecuador,Attack,right,190.0,BE1,Union Saint-Gilloise,3000000.0,1,0,3,2,673,24
Morgan Guilavogui,Guinea,Attack,right,189.0,FR1,RC Lens,3000000.0,3,0,2,0,662,26
Juanmi Latasa,Spain,Attack,left,192.0,ES1,Getafe CF,2800000.0,7,0,5,0,1793,23
Davie Selke,Germany,Attack,right,195.0,L1,1.FC Köln,2800000.0,3,0,6,0,1394,30
Nemanja Radonjic,Serbia,Attack,both,185.0,IT1,Torino FC,2800000.0,2,0,3,1,862,28
Olakunle Olusegun,Nigeria,Attack,right,167.0,RU1,FK Krasnodar,2800000.0,6,0,3,4,1865,22
Edin Dzeko,Bosnia-Herzegovina,Attack,right,193.0,TR1,Fenerbahce,2700000.0,3,0,23,9,2995,38
Andri Gudjohnsen,Iceland,Attack,right,188.0,DK1,Lyngby BK,2700000.0,1,0,10,1,1918,23
Mikkel Kaufmann,Denmark,Attack,right,189.0,L1,1.FC Union Berlin,2700000.0,0,0,1,0,509,24
Cédric Bakambu,DR Congo,Attack,right,182.0,TR1,Galatasaray,2500000.0,3,0,2,1,558,33
Clayton,Brazil,Attack,right,184.0,PO1,Casa Pia AC,2500000.0,5,0,12,1,1938,26
Ibrahima Koné,Mali,Attack,left,190.0,FR1,FC Lorient,2500000.0,0,0,0,0,304,25
Santiago Pierotti,Argentina,Attack,right,189.0,IT1,US Lecce,2500000.0,0,0,0,2,190,23
Anwar El Ghazi,Netherlands,Attack,right,189.0,NL1,PSV Eindhoven,2500000.0,0,0,0,1,58,29
Gustavo Mantuan,Brazil,Attack,right,176.0,RU1,Zenit St. Petersburg,2500000.0,1,0,4,3,1938,23
Luca Oyen,Belgium,Attack,right,174.0,BE1,KRC Genk,2500000.0,1,0,1,1,815,21
Jon Karrikaburu,Spain,Attack,right,183.0,ES1,Deportivo Alavés,2500000.0,0,0,3,0,177,22
Justin Diehl,Germany,Attack,right,174.0,L1,1.FC Köln,2500000.0,0,0,0,0,164,20
Ibrahim Sadiq,Ghana,Attack,right,167.0,NL1,AZ Alkmaar,2500000.0,4,0,10,5,1413,24
Newerton,Brazil,Attack,right,165.0,UKR1,Shakhtar Donetsk,2500000.0,1,0,1,1,974,19
Hélio Varela,Cape Verde,Attack,right,176.0,PO1,Portimonense SC,2500000.0,7,0,6,3,2785,22
Patrik Walemark,Sweden,Attack,left,184.0,NL1,SC Heerenveen,2500000.0,2,0,3,4,1265,23
Adrian Mazilu,Romania,Attack,left,186.0,NL1,Vitesse Arnhem,2500000.0,2,0,1,1,643,19
Rony Lopes,Portugal,Attack,left,174.0,PO1,SC Braga,2500000.0,1,0,2,0,496,29
Bernard,Brazil,Attack,right,164.0,GR1,Panathinaikos FC,2500000.0,7,0,6,8,2880,32
Eguinaldo,Brazil,Attack,right,175.0,UKR1,Shakhtar Donetsk,2500000.0,2,1,4,2,580,20
Denis Makarov,Russia,Attack,left,183.0,RU1,Dynamo Moscow,2500000.0,4,0,5,0,1114,26
Henrique Araújo,Portugal,Attack,right,182.0,PO1,FC Famalicão,2500000.0,1,0,0,1,674,23
Khaled Narey,Togo,Attack,both,180.0,GR1,PAOK Thessaloniki,2500000.0,0,0,0,0,273,30
Lechi Sadulaev,Russia,Attack,left,179.0,RU1,Akhmat Grozny,2500000.0,0,0,2,0,812,25
Kevin Kelsy,Venezuela,Attack,left,193.0,UKR1,Shakhtar Donetsk,2500000.0,1,0,3,2,504,20
Marius Bülter,Germany,Attack,right,188.0,L1,TSG 1899 Hoffenheim,2500000.0,3,0,2,5,1515,31
Naci Ünüvar,Türkiye,Attack,right,168.0,NL1,Twente Enschede FC,2500000.0,2,0,4,3,604,21
Ilya Kvasnytsya,Ukraine,Attack,right,174.0,UKR1,Rukh Lviv,2500000.0,3,0,9,8,1997,21
Rober González,Spain,Attack,both,169.0,NL1,NEC Nijmegen,2500000.0,2,0,10,5,1666,24
Edin Visca,Bosnia-Herzegovina,Attack,right,172.0,TR1,Trabzonspor,2500000.0,1,0,5,12,2841,34
Alieu Fadera,The Gambia,Attack,right,182.0,BE1,KRC Genk,2500000.0,5,0,3,3,1276,23
Mislav Orsic,Croatia,Attack,right,179.0,TR1,Trabzonspor,2500000.0,0,0,0,0,50,32
Sorriso,Brazil,Attack,right,175.0,PO1,FC Famalicão,2500000.0,1,0,1,2,853,23
Mickaël Biron,Martinique,Attack,right,170.0,BE1,RWD Molenbeek,2500000.0,1,0,7,1,1452,27
M'Baye Niang,Senegal,Attack,right,188.0,TR1,Adana Demirspor,2500000.0,3,0,14,3,1782,30
Franco Orozco,Argentina,Attack,right,168.0,RU1,Krylya Sovetov Samara,2500000.0,3,0,1,1,542,23
Luca Waldschmidt,Germany,Attack,left,181.0,L1,1.FC Köln,2500000.0,0,0,3,1,1327,28
Jens Petter Hauge,Norway,Attack,right,184.0,L1,Eintracht Frankfurt,2500000.0,0,0,0,3,313,25
Munir El Haddadi,Morocco,Attack,left,177.0,ES1,UD Las Palmas,2500000.0,2,0,4,2,2510,29
Mathias Pereira Lage,France,Attack,right,180.0,FR1,Stade Brestois 29,2500000.0,3,0,3,2,1181,28
Rubén García,Spain,Attack,left,172.0,ES1,CA Osasuna,2500000.0,4,0,3,1,2758,31
Carles Pérez,Spain,Attack,left,173.0,ES1,Celta de Vigo,2500000.0,3,0,3,1,841,26
